time;SrLT1;SrLT2;SrLT3;SrLT4
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
7855.87;1.9094;0.374242;0.0229128;0.0076376
7858.37;1.90879;0.374124;0.0229055;0.00763518
7858.81;1.90869;0.374102;0.0229042;0.00763474
7859.83;1.90844;0.374054;0.0229013;0.00763375
7861.9;1.90794;0.373956;0.0228952;0.00763175
7862.31;1.90784;0.373936;0.022894;0.00763134
7863.47;1.92282;0.373881;0.0228907;0.00763022
7864.48;1.92257;0.373833;0.0228877;0.00762924
7865.16;1.9224;0.3738;0.0228857;0.00762858
7865.28;1.92237;0.373795;0.0228854;0.00762846
7865.49;1.92232;0.373785;0.0228848;0.00762826
7867.13;1.92192;0.373707;0.02288;0.00762667
7867.69;1.92178;0.37368;0.0228784;0.00762613
7871.44;1.92087;0.373502;0.0228675;0.0076225
7874.06;1.92023;0.373378;0.0228599;0.00761995
7875.42;1.9199;0.373313;0.0228559;0.00761864
7876.41;1.93489;0.373267;0.0228531;0.00761769
7876.86;1.93478;0.373245;0.0228517;0.00761724
7877.14;1.93471;0.373232;0.0228509;0.00761698
7879.33;1.93417;0.373128;0.0228446;0.00761486
7880.31;1.93393;0.373082;0.0228417;0.00761391
7881.31;1.93369;0.373034;0.0228388;0.00761294
7882.03;1.93351;0.373;0.0228367;0.00761225
7882.86;1.93331;0.372961;0.0228343;0.00761145
7884.19;1.93298;0.372898;0.0228305;0.00761017
7885.42;1.93268;0.37284;0.0228269;0.00760898
7887.1;1.93227;0.372761;0.0228221;0.00760736
7889.48;1.93169;0.372648;0.0228152;0.00760506
7890.01;1.93156;0.372623;0.0228136;0.00760455
7890.09;1.93154;0.372619;0.0228134;0.00760448
7891.4;1.93122;0.372557;0.0228096;0.00760321
7892.13;1.93104;0.372523;0.0228075;0.00760251
7892.32;1.93099;0.372514;0.022807;0.00760232
7892.35;1.93098;0.372513;0.0228069;0.0076023
7892.53;1.93094;0.372504;0.0228064;0.00760213
7893.43;1.93072;0.372462;0.0228038;0.00760126
7893.68;1.93066;0.37245;0.0228031;0.00760102
7895.72;1.93016;0.372354;0.0227972;0.00759905
7897.57;1.92971;0.372266;0.0227918;0.00759727
7898.96;1.92937;0.372201;0.0227878;0.00759593
7900.35;1.92903;0.372135;0.0227838;0.0075946
7900.36;1.92903;0.372135;0.0227838;0.00759459
7900.93;1.92889;0.372108;0.0227821;0.00759405
7901.19;1.92882;0.372096;0.0227814;0.00759379
7902.85;1.92842;0.372018;0.0227766;0.0075922
7903.87;1.92817;0.37197;0.0227737;0.00759122
7904.76;1.92795;0.371928;0.0227711;0.00759037
7905.82;1.92769;0.371878;0.0227681;0.00758935
7906.63;1.9275;0.37184;0.0227657;0.00758857
7907.29;1.92734;0.371809;0.0227638;0.00758793
7907.42;1.9273;0.371803;0.0227634;0.00758781
7907.66;1.92725;0.371791;0.0227627;0.00758758
7907.75;1.92722;0.371787;0.0227625;0.00758749
7908.3;1.92709;0.371761;0.0227609;0.00758696
7908.41;1.92706;0.371756;0.0227606;0.00758686
7908.5;1.92704;0.371752;0.0227603;0.00758677
7908.52;1.92704;0.371751;0.0227603;0.00758675
7908.6;1.92702;0.371747;0.02276;0.00758668
7910.13;1.92664;0.371675;0.0227556;0.00758521
7910.33;1.92659;0.371666;0.0227551;0.00758502
7910.69;1.92651;0.371649;0.022754;0.00758468
7911.92;1.92621;0.371591;0.0227505;0.00758349
7913.6;1.9258;0.371512;0.0227457;0.00758189
7913.77;1.92576;0.371505;0.0227452;0.00758173
7914.49;1.92558;0.37147;0.0227431;0.00758103
7914.89;1.92548;0.371452;0.0227419;0.00758065
7915.63;1.92531;0.371417;0.0227398;0.00757994
7915.72;1.92528;0.371413;0.0227396;0.00757985
7916.08;1.9252;0.371396;0.0227385;0.00757951
7916.2;1.93274;0.37139;0.0227382;0.00757939
7916.43;1.93269;0.371379;0.0227375;0.00757917
7916.67;1.93263;0.371368;0.0227368;0.00757894
7916.93;1.93257;0.371356;0.0227361;0.00757869
7917.52;1.93242;0.371328;0.0227344;0.00757813
7919.12;1.93203;0.371253;0.0227298;0.0075766
7919.15;1.93203;0.371252;0.0227297;0.00757657
7921.16;1.93154;0.371158;0.0227239;0.00757465
7921.48;1.93146;0.371143;0.022723;0.00757434
7922.48;1.93121;0.371096;0.0227201;0.00757338
7922.8;1.93113;0.371081;0.0227192;0.00757308
7923.1;1.93106;0.371067;0.0227184;0.00757279
7923.18;1.93104;0.371063;0.0227182;0.00757272
7923.78;1.9309;0.371035;0.0227164;0.00757214
7924.25;1.93078;0.371013;0.0227151;0.00757169
7924.49;1.93072;0.371002;0.0227144;0.00757147
7926.36;1.93027;0.370914;0.022709;0.00756968
7926.68;1.93019;0.370899;0.0227081;0.00756938
7928.62;1.92972;0.370809;0.0227026;0.00756752
7929.07;1.92961;0.370788;0.0227013;0.00756709
7929.57;1.92949;0.370764;0.0226999;0.00756662
7932.07;1.92888;0.370647;0.0226927;0.00756423
7933.62;1.9285;0.370575;0.0226883;0.00756275
7934.25;1.92835;0.370546;0.0226865;0.00756215
7934.51;1.92828;0.370533;0.0226857;0.0075619
7934.53;1.92828;0.370532;0.0226857;0.00756189
7935.22;1.92811;0.3705;0.0226837;0.00756123
7935.73;1.92799;0.370476;0.0226822;0.00756074
7936.33;1.92784;0.370448;0.0226805;0.00756017
7938.28;1.92737;0.370357;0.0226749;0.00755831
7939.67;1.92703;0.370293;0.022671;0.00755699
7940.14;1.92692;0.370271;0.0226696;0.00755654
7940.73;1.92677;0.370243;0.0226679;0.00755598
7942.64;1.92631;0.370154;0.0226625;0.00755417
7943.81;1.92603;0.370099;0.0226591;0.00755305
7944.17;1.92594;0.370083;0.0226581;0.00755271
7944.65;1.93338;0.37006;0.0226567;0.00755225
7945.14;1.93326;0.370038;0.0226554;0.00755179
7947.3;1.93273;0.369937;0.0226492;0.00754973
7949.53;1.93219;0.369833;0.0226428;0.00754761
7950.1;1.93205;0.369807;0.0226412;0.00754707
7950.34;1.93199;0.369795;0.0226405;0.00754684
7950.8;1.93188;0.369774;0.0226392;0.00754641
7951.35;1.93175;0.369748;0.0226377;0.00754588
7951.85;1.93163;0.369725;0.0226362;0.00754541
7952.1;1.93156;0.369713;0.0226355;0.00754517
7952.54;1.93146;0.369693;0.0226343;0.00754476
7953.24;1.93129;0.36966;0.0226323;0.00754409
7953.25;1.93129;0.36966;0.0226323;0.00754409
7953.93;1.93112;0.369629;0.0226303;0.00754345
7955.07;1.93084;0.369576;0.0226271;0.00754236
7955.14;1.93083;0.369572;0.0226269;0.00754229
7955.46;1.93075;0.369558;0.022626;0.00754199
7955.81;1.93066;0.369541;0.022625;0.00754166
7955.96;1.93063;0.369534;0.0226245;0.00754151
7956.43;1.93051;0.369513;0.0226232;0.00754107
7957.74;1.9302;0.369452;0.0226195;0.00753983
7960.56;1.92951;0.369321;0.0226115;0.00753716
7962.39;1.92907;0.369236;0.0226063;0.00753543
7962.75;1.92898;0.369219;0.0226053;0.00753509
7963.73;1.92874;0.369174;0.0226025;0.00753416
7963.83;1.92872;0.369169;0.0226022;0.00753406
7964.78;1.92849;0.369125;0.0225995;0.00753316
7967.98;1.92772;0.368977;0.0225904;0.00753014
7968.12;1.92768;0.36897;0.02259;0.00753
7968.13;1.92768;0.36897;0.02259;0.00753
7968.79;1.92752;0.368939;0.0225881;0.00752938
7969.31;1.92739;0.368915;0.0225867;0.00752888
7971.39;1.92689;0.368819;0.0225807;0.00752691
7971.74;1.92681;0.368803;0.0225798;0.00752659
7973.79;1.92631;0.368708;0.022574;0.00752465
7974.62;1.92611;0.36867;0.0225716;0.00752387
7975.17;1.92598;0.368644;0.0225701;0.00752336
7976.61;1.92563;0.368577;0.022566;0.00752199
7976.71;1.92561;0.368573;0.0225657;0.0075219
7977.78;1.92535;0.368524;0.0225627;0.00752089
7979.01;1.92505;0.368467;0.0225592;0.00751973
7980.19;1.92477;0.368412;0.0225559;0.00751862
7981.36;1.92448;0.368358;0.0225525;0.00751751
7981.44;1.92446;0.368354;0.0225523;0.00751744
7982.29;1.92426;0.368316;0.0225499;0.00751664
7983.1;1.92407;0.368278;0.0225476;0.00751588
7984.04;1.93887;0.368235;0.022545;0.00751499
7985.45;1.93853;0.36817;0.022541;0.00751367
7986.5;1.93827;0.368121;0.022538;0.00751268
7987.51;1.93802;0.368074;0.0225352;0.00751172
7988.03;1.9379;0.368051;0.0225337;0.00751124
7990.28;1.93735;0.367947;0.0225274;0.00750913
7991.17;1.93714;0.367906;0.0225249;0.00750829
7992.64;1.93678;0.367838;0.0225207;0.0075069
7992.65;1.93678;0.367838;0.0225207;0.0075069
7992.71;1.93677;0.367835;0.0225205;0.00750684
7993.48;1.93658;0.3678;0.0225184;0.00750612
7993.73;1.93652;0.367788;0.0225177;0.00750588
7994.85;1.93625;0.367737;0.0225145;0.00750483
7997.37;1.93564;0.367621;0.0225074;0.00750247
7998.66;1.93532;0.367561;0.0225038;0.00750125
7998.9;1.93527;0.367551;0.0225031;0.00750103
7999.71;1.93507;0.367513;0.0225008;0.00750027
8000.89;1.93479;0.367459;0.0224975;0.00749917
time;SrLT1;SrLT2;SrLT3;SrLT4
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
1.44304;0;0;0;0
1.5899;0;0;0;0
2.23031;0;0;0;0
3.33955;0;0;0;0
4.619;0;0;0;0
5;0;0;0;0
5;0;0;0;0
5;0;0;0;0
5;0;0;0;0
5;0;0;0;0
7.36185;0;0;0;0
9.54859;0;0;0;0
9.62346;0;0;0;0
9.78941;0;0;0;0
10;0;0;0;0
10;0;0;0;0
10;0;0;0;0
10;0;0;0;0
11.0664;0;0;0;0
11.5886;0;0;0;0
11.6797;0;0;0;0
15;0;0;0;0
15;0;0;0;0
15;0;0;0;0
15.4148;0;0;0;0
16.4753;0;0;0;0
17.145;3.49956;0;0;0
19.2263;3.12073;0;0;0
20;3;0;0;0
20;3;0;0;0
20.1263;2.98118;0;0;0
20.1686;2.97492;0;0;0
20.4008;2.94106;0;0;0
21.2952;2.81753;0;0;0
22.5883;2.65624;0;0;0
23.1257;2.59452;0;0;0
24.1898;2.48038;0;0;0
25;2.4;0;0;0
25.2856;2.37289;0;0;0
26.0689;2.3016;0;0;0
26.2055;2.2896;0;0;0
26.2061;2.28954;0;0;0
29.719;2.01891;0;0;0
30.0607;1.99596;0;0;0
31.5005;1.90473;0;0;0
33.9338;1.76815;1.76815;0;0
34.2646;1.75108;1.75108;0;0
36.0432;1.66467;1.66467;0;0
36.5717;1.64061;1.64061;0;0
39.4405;1.52128;1.52128;0;0
40.0729;1.49727;1.49727;0;0
40.1339;1.495;1.495;0;0
40.3331;1.48761;1.48761;0;0
41.0167;1.46282;1.46282;0;0
42.616;1.40792;1.40792;0;0
42.7381;1.4039;1.4039;0;0
43.2931;1.3859;1.3859;0;0
44.4048;1.35121;1.35121;0;0
44.4197;1.35075;1.35075;0;0
45.0028;1.33325;1.33325;0;0
45.7981;1.3101;1.3101;0;0
47.9575;1.25111;1.25111;0;0
49.0431;1.22341;1.22341;0;0
49.789;1.20509;1.20509;0;0
51.9757;1.15439;1.15439;0;0
52.4078;1.14487;1.14487;0;0
52.6585;1.13942;1.13942;0;0
52.96;1.13293;1.13293;0;0
53.7223;1.11686;1.11686;0;0
55.9418;1.07254;1.07254;0;0
56.8169;1.05602;1.05602;0;0
57.905;1.03618;1.03618;0;0
58.4207;1.02703;1.02703;0;0
59.2618;1.01246;1.01246;0;0
61.988;0.967929;0.967929;0;0
62.5161;0.959752;0.959752;0;0.959752
63.3529;0.947076;0.947076;0;0.947076
63.5406;0.944277;0.944277;0;0.944277
64.1633;0.935114;0.935114;0;0.935114
64.7503;0.926637;0.926637;0;0.926637
66.3859;0.903807;0.903807;0;0.903807
66.608;0.900793;0.900793;0;0.900793
66.9532;0.896149;0.896149;0;0.896149
67.036;0.895042;0.895042;0;0.895042
67.1788;0.893139;0.893139;0;0.893139
67.9464;0.883049;0.883049;0;0.883049
68.6964;0.873408;0.873408;0;0.873408
69.5467;0.86273;0.86273;0;0.86273
70.9916;0.84517;0.84517;0;0.84517
72.0104;0.833213;0.833213;0;0.833213
72.2836;0.830063;0.830063;0;0.830063
73.7015;0.814094;0.814094;0;0.814094
73.9856;0.810969;0.810969;0;0.810969
76.337;0.785988;0.785988;0;0.785988
76.5803;0.783491;0.783491;0;0.783491
76.6366;0.782916;0.782916;0;0.782916
79.8407;0.751496;0.751496;0;0.751496
80.5061;0.745285;0.745285;0;0.745285
80.8001;0.742573;0.742573;0;0.742573
81.0888;0.73993;0.73993;0;0.73993
83.426;0.7192;0.7192;0;0.7192
83.6786;0.717029;0.717029;0;0.717029
85.0893;0.705142;0.705142;0;0.705142
86.2278;0.695831;0.695831;0;0.695831
86.6695;0.692285;0.692285;0;0.692285
87.3903;0.686575;0.686575;0;0.686575
88.426;0.678533;0.678533;0;0.678533
88.6664;0.676694;0.676694;0;0.676694
88.8259;0.675478;0.675478;0;0.675478
90.6352;0.661994;0.661994;0;0.661994
91.445;0.656132;0.656132;0;0.656132
91.7259;0.654123;0.654123;0;0.654123
91.8075;0.653541;0.653541;0;0.653541
93.426;0.642219;0.642219;0;0.642219
94.1539;3.82353;0.637254;0;0.637254
95.5837;3.76633;0.627722;0;0.627722
96.7957;3.71917;0.619862;0;0.619862
98.1732;3.66699;0.611165;0;0.611165
98.2297;4.27569;0.610813;0;0.610813
98.5276;4.26277;0.608967;0;0.608967
99.3456;4.22767;0.603952;0;0.603952
101.255;4.14796;0.592566;0;0.592566
102.151;4.11155;0.587364;0;0.587364
102.384;4.10222;0.586032;0;0.586032
103.563;4.05549;0.579356;0;0.579356
103.714;4.62811;0.578514;0;0.578514
105.434;4.5526;0.569075;0;0.569075
106.241;4.51805;0.564756;0;0.564756
107.684;4.45747;0.557183;0;0.557183
108.55;4.42194;0.552743;0;0.552743
108.743;4.41406;0.551758;0;0.551758
108.857;4.40945;1.10236;0;0.551181
109.155;4.39743;1.09936;0;0.549679
110.453;4.34572;1.08643;0;0.543215
112.752;4.25712;1.06428;0;0.53214
113.745;4.21998;1.055;0;0.527498
114.867;4.17876;1.04469;0;0.522345
115.192;4.16696;1.04174;0;0.52087
116.648;4.11493;1.02873;0;0.514366
118.078;4.06512;1.01628;0;0.50814
118.719;4.04317;1.01079;0;0.505396
118.909;4.0367;1.00917;0;0.504587
119.359;4.02147;1.00537;0;0.502683
119.626;4.0125;1.00313;0;0.501563
120.326;3.98916;0.997291;0;0.498646
120.548;3.98182;0.995454;0;0.497727
120.87;3.97122;0.992804;0;0.496402
121.252;3.95869;0.989674;0;0.494837
122.031;3.93342;0.983354;0;0.491677
122.341;3.92346;0.980865;0;0.490432
122.593;4.40483;0.97885;0;0.489425
123.523;4.37166;0.97148;0;0.48574
124.418;4.34021;0.964492;0;0.482246
126.919;4.25467;0.945482;0;0.472741
127.273;4.24286;0.942857;0;0.471428
129.679;4.16413;0.925363;0;0.462682
130.89;4.1256;0.9168;0;0.4584
132.024;4.09016;0.908924;0;0.454462
135.949;3.97209;0.882687;0;0.441344
136.18;3.96534;0.881188;0;0.440594
136.283;3.96233;0.880517;0;0.440259
138.184;3.90783;0.868407;0;0.434203
138.874;3.88843;0.864095;0;0.432048
139.491;3.87121;0.860269;0;0.430135
139.893;3.8601;0.857801;0;0.4289
142.875;3.77952;0.839893;0;0.419947
147.227;3.6678;0.815067;0;0.407534
147.779;3.65411;0.812024;0;0.406012
148.78;3.62951;0.806557;0;0.403279
150.372;3.59109;0.798019;0;0.39901
150.395;3.59054;0.797898;0;0.398949
150.458;3.58905;0.797567;0;0.398783
151.029;3.57547;0.794548;0;0.397274
151.149;3.57264;0.793919;0;0.39696
151.988;3.55291;0.789535;0;0.394768
152.951;3.53055;0.784567;0;0.392283
152.983;3.52981;0.784403;0;0.392201
153.081;3.52755;0.7839;0;0.39195
154.627;3.49227;0.776059;0;0.388029
155.045;3.48286;0.773969;0;0.386984
155.595;3.47056;0.771235;0;0.385618
155.925;3.46321;0.769602;0;0.384801
156.149;3.45824;0.768498;0;0.384249
156.339;3.45404;0.767564;0;0.383782
156.824;3.44335;0.765188;0;0.382594
157.491;3.42877;0.761948;0;0.380974
158.191;3.41359;0.758576;0;0.379288
159.605;3.38336;0.751858;0;0.375929
159.949;3.37607;0.750239;0;0.375119
162.401;3.32511;0.738914;0;0.369457
163.576;3.30121;0.733603;0;0.366801
164.087;3.29093;0.731319;0;0.365659
166.67;3.23994;0.719987;0;0.359993
166.874;3.59552;0.719105;0;0.359552
167.06;3.59153;0.718307;0;0.359153
167.187;3.58879;0.717758;0;0.358879
167.534;3.58136;0.716271;0;0.358136
167.773;3.57627;0.715254;0;0.357627
168.74;3.55577;0.711154;0;0.355577
169.133;3.5475;0.7095;0;0.35475
169.662;3.53644;0.707287;0;0.353644
170.921;3.51039;0.702079;0;0.351039
171.678;3.49491;0.698981;0;0.349491
172.187;3.48458;0.696915;0;0.348458
173.561;3.457;0.691401;0;0.3457
173.89;3.45046;0.690092;0;0.345046
174.39;3.44057;0.688114;0;0.344057
175.783;3.4133;0.68266;0;0.34133
176.015;3.4088;0.68176;0;0.34088
177.253;3.385;0.676999;0;0.3385
180.629;3.32173;0.664347;0;0.332173
180.871;3.31728;0.663457;0;0.331728
181.258;3.31019;0.662039;0;0.331019
182.205;3.29299;0.658597;0;0.329299
182.452;3.61739;0.657708;0;0.328854
185.397;3.55993;0.64726;0;0.32363
185.488;3.55819;0.646943;0;0.323471
186.208;3.54442;0.644441;0;0.32222
186.714;3.53481;0.642693;0;0.321346
187.784;3.51467;0.639031;0;0.319516
188.201;3.5069;0.637618;0;0.318809
188.3;3.50504;0.637281;0;0.31864
189.116;3.48991;0.63453;0;0.317265
189.423;3.48426;0.633502;0;0.316751
191.89;3.43946;0.625357;0;0.312679
193.242;3.41541;0.620984;0;0.310492
193.579;3.40946;0.619902;0.309951;0.309951
193.722;3.40694;0.619443;0.309722;0.309722
195.879;3.36943;0.612623;0.306312;0.306312
196.462;3.35943;0.610805;0.305402;0.305402
196.524;3.35836;0.610611;0.305305;0.305305
196.989;3.35044;0.609172;0.304586;0.304586
198.228;3.3295;0.605363;0.302682;0.302682
198.467;3.3255;0.604636;0.302318;0.302318
198.535;3.32435;0.604428;0.302214;0.302214
199.64;3.30594;0.601081;0.30054;0.30054
200.109;3.2982;0.599672;0.299836;0.299836
200.192;3.59655;0.599425;0.299713;0.299713
200.345;3.5938;0.598967;0.299483;0.299483
200.48;3.59138;0.598564;0.299282;0.299282
200.793;3.58578;0.597631;0.298815;0.298815
200.922;3.58347;0.597245;0.298623;0.298623
201.538;3.57253;0.595422;0.297711;0.297711
201.575;3.57187;0.595311;0.297656;0.297656
202.207;3.56071;0.593452;0.296726;0.296726
203.272;3.54205;0.590341;0.29517;0.29517
205.087;3.51071;0.585118;0.292559;0.292559
205.112;3.51028;0.585047;0.292524;0.292524
206.179;3.49212;0.58202;0.29101;0.29101
207.203;3.47486;0.579143;0.289572;0.289572
208.1;3.45987;0.576645;0.288323;0.288323
209.003;3.44493;0.574154;0.287077;0.287077
209.413;3.43818;0.57303;0.286515;0.286515
210.256;3.42439;0.570732;0.285366;0.285366
211.05;3.41151;0.568585;0.284292;0.284292
212.242;3.39236;0.565394;0.282697;0.282697
212.971;3.38074;0.563456;0.281728;0.281728
213.571;3.37124;0.561873;0.280937;0.280937
213.612;3.3706;0.561767;0.280884;0.280884
213.653;3.36996;0.561659;0.28083;0.28083
215.556;3.3402;0.5567;0.27835;0.27835
217.444;3.31119;0.551865;0.275933;0.275933
217.915;3.30405;0.550675;0.275337;0.275337
219.163;3.28522;0.547537;0.273769;0.273769
220.105;3.27116;0.545193;0.272597;0.272597
221.572;3.2495;0.541584;0.270792;0.270792
221.879;3.24501;0.540836;0.270418;0.270418
223.546;3.22081;0.536802;0.268401;0.268401
223.702;3.21856;0.536427;0.268214;0.268214
225.526;3.19253;0.532089;0.266044;0.266044
225.62;3.19121;0.531869;0.265934;0.265934
225.845;3.18803;0.531339;0.265669;0.265669
226.351;3.18089;0.530149;0.265075;0.265075
228.343;3.15315;0.525525;0.262762;0.262762
230.439;3.12448;0.520746;0.260373;0.260373
231.059;3.11609;0.519348;0.259674;0.259674
231.465;3.11062;0.518437;0.259219;0.259219
232.235;3.1003;0.516717;0.258359;0.258359
232.312;3.09928;0.516547;0.258274;0.258274
234.519;3.07012;0.511686;0.255843;0.255843
234.744;3.06718;0.511196;0.255598;0.255598
236.504;3.04434;0.50739;0.253695;0.253695
237.599;3.7879;0.505053;0.252527;0.252527
238.192;3.77846;0.503794;0.251897;0.251897
239.773;3.75356;0.500474;0.250237;0.250237
241.053;3.73362;0.497816;0.248908;0.248908
243.595;3.69466;0.492621;0.246311;0.246311
244.027;3.68812;0.491749;0.245875;0.245875
244.773;3.67688;0.490251;0.245125;0.245125
247.202;3.64074;0.485433;0.242716;0.242716
247.421;3.63753;0.485004;0.242502;0.242502
247.777;3.6323;0.484306;0.242153;0.242153
251.759;3.57485;0.476646;0.238323;0.238323
251.88;3.57314;0.476418;0.238209;0.238209
251.918;3.57259;0.476345;0.238172;0.238172
252.922;3.55841;0.94891;0.237227;0.237227
253.572;3.54928;0.946475;0.236619;0.236619
253.579;3.54918;0.946449;0.236612;0.236612
253.765;3.54659;0.945757;0.236439;0.236439
253.796;3.54616;0.945642;0.236411;0.236411
253.837;3.54558;0.945488;0.236372;0.236372
254.668;3.53401;0.942404;0.235601;0.235601
255.592;3.52124;0.938996;0.234749;0.234749
257.319;3.4976;0.932695;0.233174;0.233174
258.484;3.48184;0.928491;0.232123;0.232123
259.463;3.46871;0.924989;0.231247;0.231247
261.03;3.44788;0.919436;0.229859;0.229859
265.362;3.39159;0.904425;0.226106;0.226106
265.385;3.3913;0.904348;0.226087;0.226087
269.464;3.33997;0.890658;0.222664;0.222664
269.534;3.3391;0.890426;0.222607;0.222607
270.39;3.32853;0.887607;0.221902;0.221902
271.91;3.30992;0.882644;0.220661;0.220661
273.279;3.29333;0.878222;0.219556;0.219556
274.595;3.27755;0.874013;0.218503;0.218503
274.698;3.27633;0.873688;0.218422;0.218422
274.908;3.27383;0.87302;0.218255;0.218255
274.949;3.27333;0.872888;0.218222;0.218222
275.661;3.26487;0.870633;0.217658;0.217658
276.493;3.25505;0.868014;0.217004;0.217004
277.015;3.24892;0.866379;0.216595;0.216595
277.631;3.24171;0.864456;0.216114;0.216114
277.837;3.23931;0.863816;0.215954;0.215954
280.656;3.20677;0.85514;0.213785;0.213785
281.644;3.19553;0.852141;0.213035;0.213035
284.546;3.16293;0.843447;0.210862;0.210862
285.088;3.15692;0.841844;0.210461;0.210461
285.555;3.15175;0.840467;0.210117;0.210117
285.892;3.14804;0.839476;0.209869;0.209869
287.446;3.13102;0.834938;0.208735;0.208735
288.631;3.11817;0.831513;0.207878;0.207878
288.649;3.11798;0.831461;0.207865;0.207865
289.974;3.10373;0.827661;0.206915;0.206915
290.083;3.10256;0.827351;0.206838;0.206838
290.565;3.09741;0.825977;0.206494;0.206494
294.315;3.05794;0.815452;0.203863;0.203863
295.069;3.05013;0.813368;0.203342;0.203342
295.361;3.04711;0.812564;0.203141;0.203141
297.517;3.02504;0.806676;0.201669;0.201669
297.945;3.02069;0.805518;0.20138;0.20138
298.715;3.01291;0.803443;0.200861;0.200861
299.189;3.00813;0.802167;0.200542;0.200542
299.339;3.00663;0.801767;0.200442;0.200442
299.894;3.00106;0.800281;0.20007;0.20007
300.098;2.99902;0.799739;0.199935;0.199935
300.134;2.99866;0.799642;0.19991;0.19991
300.295;2.99706;0.799215;0.199804;0.199804
304.131;2.95925;0.789132;0.197283;0.197283
304.367;2.95695;0.78852;0.19713;0.19713
306.918;2.93238;0.781967;0.195492;0.195492
307.459;2.92722;0.780591;0.195148;0.195148
308.153;3.50475;0.778833;0.194708;0.194708
308.827;3.4971;0.777133;0.194283;0.194283
310.102;3.48272;0.773939;0.193485;0.193485
310.906;3.47372;0.771938;0.192985;0.192985
311.052;3.47209;0.771575;0.192894;0.192894
311.687;3.46502;0.770004;0.192501;0.192501
313.285;3.44735;0.766077;0.191519;0.191519
315.141;3.42704;0.761564;0.190391;0.190391
315.143;3.42701;0.761558;0.19039;0.19039
315.301;3.4253;0.761179;0.190295;0.190295
315.635;3.42167;0.760371;0.190093;0.190093
316.787;3.40923;0.757606;0.189402;0.189402
317.002;3.40692;0.757093;0.189273;0.189273
317.346;3.40322;0.756272;0.189068;0.189068
320.913;3.3654;0.747867;0.186967;0.186967
321.568;3.35855;0.746344;0.186586;0.186586
321.601;3.3582;0.932833;0.186567;0.186567
321.623;3.35797;0.932769;0.186554;0.186554
322.346;3.35044;0.930676;0.186135;0.186135
322.976;3.3439;0.928861;0.185772;0.185772
324.94;3.32369;0.923247;0.184649;0.184649
325.11;3.32196;0.922766;0.184553;0.184553
325.717;3.31576;0.921044;0.184209;0.184209
326.221;3.31064;0.919622;0.183924;0.183924
327.169;3.30105;0.916958;0.183392;0.183392
327.346;3.29926;0.916461;0.183292;0.183292
328.37;3.28897;0.913604;0.182721;0.182721
331.643;3.25652;0.904588;0.180918;0.180918
332.854;3.24466;0.901295;0.180259;0.180259
332.92;3.24402;0.901117;0.180223;0.180223
333.871;3.23478;0.89855;0.17971;0.17971
334.032;3.41285;0.898119;0.179624;0.179624
335.756;3.39532;0.893505;0.178701;0.178701
338.008;3.3727;0.887554;0.177511;0.177511
340.952;3.34358;0.879889;0.175978;0.175978
342.7;3.32652;0.875401;0.17508;0.17508
343.423;3.31953;0.873559;0.174712;0.174712
345.066;3.30372;0.869399;0.17388;0.17388
346.809;3.28711;0.865029;0.173006;0.173006
346.865;3.28658;0.864889;0.172978;0.172978
347.901;3.27679;0.862314;0.172463;0.172463
348.79;3.26844;0.860115;0.172023;0.172023
349.861;3.25844;0.857484;0.171497;0.171497
350.354;3.25385;0.856277;0.171255;0.171255
350.764;3.25005;0.855277;0.171055;0.171055
351.09;3.24704;0.854483;0.170897;0.170897
351.392;3.24424;0.853746;0.170749;0.170749
353.023;3.22925;0.849804;0.169961;0.169961
353.401;3.2258;0.848894;0.169779;0.169779
354.003;3.22031;0.847449;0.16949;0.16949
354.423;3.2165;0.846446;0.169289;0.169289
356.522;3.19756;0.841463;0.168293;0.168293
357.29;3.19068;0.839654;0.167931;0.167931
357.626;3.18769;0.838865;0.167773;0.167773
358.035;3.18405;0.837908;0.167582;0.167582
358.189;3.18268;0.837547;0.167509;0.167509
358.844;3.17686;0.836017;0.167203;0.167203
359.131;3.17433;0.835349;0.16707;0.16707
360.189;3.16501;0.832897;0.166579;0.166579
362.922;3.14117;0.826625;0.165325;0.165325
